ID;income;age;gender;education_level
42537;34243.96365633586;20;F;3.0
85580;34243.89756106217;32;M;2.0
93832;34243.712398685;30;F;2.0
5962;34243.58064411883;21;M;0.0
9608;34243.29959384404;29;F;1.0
49172;34243.15777121448;37;F;1.0
54102;34243.13076044169;27;F;2.0
28756;34242.651816102014;29;F;1.0
73607;34242.33393645283;26;M;2.0
56672;34242.065527135834;38;M;1.0
20513;34241.70150739731;30;M;0.0
69803;34241.47994206355;25;M;2.0
34088;34241.15909293933;26;F;2.0
69854;34240.197229920435;23;M;2.0
93895;34240.14900053106;33;F;0.0
21031;34239.85092148217;30;F;2.0
40347;34239.74031310024;21;M;3.0
15950;34239.71051165494;28;M;1.0
55438;34239.651954220906;27;M;1.0
38779;34238.66356663038;22;M;1.0
84095;34238.42768194398;37;F;1.0
43508;34238.24307361861;28;F;2.0
52614;34238.140206786426;39;F;1.0
70382;34238.00557968092;23;M;2.0
39847;34237.94081756148;35;M;2.0
61836;34237.803533927145;22;F;2.0
24630;34237.2096497296;27;F;2.0
37200;34237.165204233475;25;F;2.0
31401;34236.64901109977;19;M;1.0
3189;34236.134447485296;23;F;2.0
40919;34235.85248809153;37;M;2.0
29995;34235.67671180907;34;F;1.0
15782;34235.66849691246;25;M;1.0
92421;34235.145905185396;33;F;3.0
86686;34235.08945400595;18;M;1.0
44378;34235.001098939305;31;M;1.0
76215;34234.795667423634;19;M;1.0
8980;34234.48359180455;28;M;2.0
39501;34234.230715128426;21;F;2.0
36713;34233.90030947499;36;M;1.0
44286;34233.788185346355;27;F;1.0
90032;34231.62951476138;38;M;2.0
38589;34231.5202223867;25;M;1.0
45053;34231.48850239838;38;M;1.0
56154;34231.014354555555;23;M;0.0
84162;34230.98257922569;26;M;2.0
12086;34230.767484355805;20;M;0.0
35787;34230.62698488307;22;F;1.0
26537;34229.956528825634;32;F;0.0
5815;34229.94283654076;26;M;1.0
15248;34229.93396271237;30;F;1.0
45382;34229.876486902605;25;M;1.0
74166;34229.86418863483;30;M;1.0
39556;34229.82450522161;23;M;1.0
85586;34229.79973117374;21;F;1.0
87134;34229.57633660929;28;F;3.0
1095;34229.26464405636;37;M;0.0
27793;34229.172915480645;28;F;2.0
9791;34229.11811985264;32;M;1.0
3159;34228.98880764304;28;F;2.0
24771;34228.490300072874;23;F;2.0
92881;34227.854557002676;24;M;1.0
28006;34227.712586545276;26;F;1.0
57633;34227.68181178346;28;M;1.0
61442;34227.224675892976;28;M;3.0
60471;34225.430909111856;32;M;1.0
16513;34225.42698725094;33;M;2.0
8141;34225.26300382985;22;M;2.0
91988;34225.203743563354;33;M;1.0
54630;34225.10855686539;23;F;2.0
97364;34224.808699019806;30;F;2.0
84112;34224.67300308087;24;M;3.0
50863;34224.27349566984;37;M;1.0
77554;34223.904339485955;34;M;2.0
71698;34223.82301968826;20;M;0.0
52946;34223.68973854838;29;M;2.0
47904;34223.50135128812;36;F;2.0
33898;34222.846762644185;39;F;0.0
12010;34222.710489564146;32;F;1.0
79145;34222.11180355238;26;M;3.0
54690;34222.063827216894;29;F;3.0
65532;34222.04577907938;21;M;2.0
21211;34221.618057204614;18;M;3.0
62650;84390.85191928282;48;M;3.0
77791;34221.23425320508;25;F;2.0
8199;34221.04579516205;27;M;2.0
88953;34220.77444417438;25;M;
63565;34220.70662381926;22;F;2.0
33732;34220.62769057704;26;F;2.0
43440;34220.16801878847;31;F;1.0
8733;34220.132010481655;38;M;1.0
43747;34220.03800846852;34;F;1.0
94972;34219.76778563164;24;F;3.0
8525;89715.49590648638;41;M;1.0
97628;34219.37334657416;25;M;2.0
83906;34219.094743893394;21;M;3.0
137;34218.79741352693;29;M;1.0
6026;34218.753293592716;21;F;0.0
80546;34218.00097776921;23;F;2.0
33953;34217.13394480281;38;F;2.0
87316;34217.0110329929;38;M;1.0
91570;34216.33211004596;22;F;3.0
49908;34216.20540212781;24;F;0.0
11545;34216.01087921219;35;F;1.0
22284;34215.998873822085;25;F;2.0
77196;34215.930952639974;31;F;2.0
93179;34215.7740882589;33;F;2.0
55138;34215.703031292825;26;F;2.0
66748;34215.49875653282;26;F;2.0
71187;34215.187708062884;24;F;1.0
29747;34214.21539360111;32;M;0.0
9712;34213.744046402084;25;F;3.0
19393;34213.070420247444;23;M;2.0
75475;34213.02067889029;30;F;2.0
81493;34212.60184528631;23;M;3.0
33950;34212.508681825435;29;F;3.0
73008;34212.31733420476;19;F;1.0
97901;34211.826722952486;28;M;2.0
50865;34210.94205106259;22;M;1.0
80069;34210.58102352735;29;M;0.0
40185;34209.89057096998;18;F;2.0
62191;34209.848650789325;21;F;1.0
59322;34209.77182415081;22;F;2.0
76020;34209.721359413285;33;M;2.0
12632;34209.66556962605;20;M;1.0
16750;34209.04228657052;29;F;2.0
55455;34208.782706385864;39;F;1.0
52505;34208.51460339822;20;F;2.0
58691;34208.18720221861;36;F;3.0
23101;34208.15719035021;24;F;1.0
48084;34207.9801228983;32;M;3.0
30827;34207.91815956573;26;M;2.0
41995;34207.293647244616;23;M;2.0
59682;34207.142159000694;24;M;2.0
54445;34206.8850295457;19;M;2.0
64064;34206.28759550977;22;F;2.0
74382;34205.47350204641;25;M;2.0
88775;34205.09901139372;24;F;0.0
93019;34204.86657454131;37;F;2.0
14936;34204.10336908442;19;M;1.0
14794;34203.79389550555;18;M;1.0
71749;34203.713643465366;27;M;2.0
20657;34203.24087867647;21;M;2.0
73549;34203.21045112847;21;F;3.0
75558;34202.906360405614;34;M;2.0
73833;34202.88932262172;32;M;0.0
35102;34202.82856032612;29;F;2.0
3322;34202.69712556686;20;F;1.0
60958;34202.46729367764;26;M;2.0
22524;34201.98538373627;24;M;1.0
79340;34201.87575351571;38;F;2.0
43584;34201.49741041691;22;F;1.0
34721;34201.15829512835;30;M;2.0
91566;34201.01124652811;35;M;2.0
2908;34200.92233953011;35;M;3.0
6685;34200.9000519775;26;M;3.0
41181;34200.798172709365;23;F;2.0
95985;34200.44813514304;19;M;2.0
61621;34199.43297156028;25;F;1.0
86940;34199.32368199114;37;F;2.0
19568;34199.12777502627;32;M;2.0
46975;34198.984831219896;25;F;2.0
33743;34198.95123691799;31;M;0.0
81073;34198.93629538383;18;F;2.0
68860;34198.779957074046;27;M;2.0
61317;34198.03249374117;25;F;2.0
26060;34196.51736260582;26;M;1.0
78216;34196.36262296521;29;M;2.0
89094;34196.27447285394;34;F;1.0
226;34196.170167743374;29;F;1.0
84537;34196.07492471694;22;M;2.0
23870;34195.41319642893;22;F;3.0
55016;34195.41249194436;25;F;2.0
15831;34195.32710824082;30;F;1.0
20600;34195.175870547806;35;F;3.0
24610;34195.08415616829;20;F;0.0
69026;34194.81139831521;39;F;3.0
60001;34194.79785909139;35;M;2.0
8677;34194.688720809776;31;M;1.0
22492;34194.65065478826;20;M;2.0
99145;34194.55462821786;37;M;1.0
74442;34194.55373986278;22;F;3.0
28621;34193.28205944786;39;F;2.0
75783;34193.06094312648;23;F;3.0
58320;34193.00279944156;33;M;1.0
82205;34192.71864603342;25;M;1.0
18879;34192.416475908794;22;F;2.0
83541;34191.89562742493;31;F;2.0
91186;34191.03666919212;27;M;2.0
53075;34190.63375189693;24;M;2.0
18858;34190.38853562923;26;F;1.0
56677;34190.01264477671;20;M;1.0
64895;34189.87784951646;38;F;1.0
47610;34188.80554609637;34;F;2.0
35257;34188.648487670725;25;M;1.0
52531;34188.41294822612;32;M;1.0
78632;34188.390681661695;26;F;1.0
65641;34188.284703830264;31;F;1.0
65380;34188.2401200293;23;F;2.0
64386;34188.172336569776;36;F;2.0
68997;34187.333202026144;39;M;3.0
95754;34187.03558423839;18;M;3.0
96347;34186.96824820823;26;M;2.0
78380;34186.58940377214;18;M;3.0
69648;34186.38297064743;19;F;2.0
42073;34185.79511158106;22;F;1.0
96981;34185.017067055334;18;M;2.0
69890;34184.96785776144;26;M;3.0
89019;34184.611687859535;32;M;3.0
55286;34184.58872870337;38;F;1.0
32822;34184.33948772477;26;M;1.0
1640;34184.31112031787;34;F;1.0
16163;34183.40897405083;30;M;3.0
85066;34183.301753648135;34;F;3.0
30475;34183.12794402806;34;M;2.0
87189;34183.11995557618;33;M;2.0
24726;34182.845268711855;24;M;3.0
18702;34182.468340926105;32;F;2.0
76275;34182.17201299033;21;F;1.0
18677;34182.14510569097;32;F;3.0
27800;34181.95608587307;26;M;1.0
81362;34181.69484748304;38;M;2.0
73720;34181.22808499554;27;M;2.0
35017;34180.86732756789;18;F;3.0
61850;34180.812561377286;23;M;2.0
92395;34180.75881678995;18;M;1.0
18965;34180.65336807062;34;M;1.0
9176;34180.39018084306;18;M;3.0
55257;34180.19444400411;26;M;1.0
67577;34179.62416447808;32;F;1.0
40722;34179.5720559881;35;F;3.0
26991;34179.386641326615;25;F;2.0
92167;34179.1726114472;28;F;2.0
14190;34178.8986332344;32;M;3.0
24317;34178.77550455308;32;M;1.0
92335;34178.486961504575;21;F;2.0
92219;34178.40810859712;28;F;1.0
96631;34178.21059115783;21;M;2.0
37101;34177.889773770265;23;M;3.0
58713;34177.84974000557;28;M;1.0
94515;34177.62498524318;27;M;1.0
3772;34177.284938346755;19;F;2.0
95517;34176.99598131489;22;M;2.0
79944;34176.736554259056;28;F;1.0
92008;34176.67130465213;30;F;2.0
84491;34175.710607736095;24;M;1.0
79560;34175.48827085549;23;F;0.0
80480;34175.19793421337;25;M;3.0
54136;34175.02235822355;39;M;2.0
95471;34174.93763381638;38;M;2.0
4003;34174.9180687505;36;F;1.0
91265;34174.770884955346;24;M;2.0
47404;34174.76515903245;21;M;2.0
82087;34174.6099054079;33;F;2.0
67986;34174.44419598226;37;F;1.0
55489;34174.32449716984;27;M;1.0
69221;34173.63826060729;24;M;3.0
40376;34173.628131158235;37;F;2.0
4887;34173.57782812802;37;F;3.0
28201;34173.33163133061;34;F;3.0
89741;34173.15751926204;25;F;2.0
67402;34172.95095901273;19;F;2.0
83847;34172.826944431145;20;F;1.0
55418;34172.73410319387;33;F;2.0
35260;34172.39758376666;32;M;2.0
84036;34171.53685380852;27;M;2.0
9704;94504.93479068573;45;F;3.0
42644;34170.708528105715;20;M;2.0
90103;34170.62108669725;29;F;1.0
718;34170.395538195145;34;F;1.0
48799;34170.30966641529;36;F;3.0
26693;34169.98243145713;38;F;1.0
81016;34169.801372835704;21;F;3.0
3310;34169.747712133016;32;M;1.0
69017;34169.38243577745;29;F;2.0
12133;34169.3653531897;39;F;0.0
25939;34169.19300845992;25;M;2.0
44379;34169.0599038707;25;M;2.0
84577;34168.22245095867;35;F;3.0
67056;34167.99793460547;22;F;3.0
59994;34167.96994096923;24;F;2.0
49922;34167.427880731084;33;F;3.0
55250;34167.38062789574;34;F;1.0
14901;34167.11536845927;21;M;3.0
68295;34166.97785590692;38;F;0.0
97055;34166.95878046292;35;F;1.0
13749;34166.95839462454;28;F;3.0
29690;34166.34873214603;20;F;3.0
52722;34165.71629936166;31;M;3.0
67711;34165.56469617277;21;M;2.0
67029;34165.41480138847;23;F;2.0
85628;34164.587962445425;18;F;2.0
37634;34164.53972095124;37;F;3.0
23284;34164.48542750113;37;M;3.0
29246;34164.29182200911;19;F;2.0
42701;34163.16833770803;30;F;3.0
80209;34163.14030095527;24;F;2.0
85187;34162.75215097268;28;F;1.0
6617;34162.04419894402;22;M;1.0
96728;34161.694016300746;31;F;2.0
51608;34161.508165056744;22;M;1.0
10730;34161.15007810043;29;M;2.0
72014;34160.72388361989;36;F;2.0
71135;34160.47407406745;32;F;2.0
26844;34160.01132996418;34;F;2.0
26963;34159.937513584235;26;M;1.0
14715;34159.770967415316;29;M;3.0
15315;34159.3323829795;34;M;2.0
15805;34159.18964594265;23;F;1.0
51224;34158.89891668819;31;M;1.0
24475;34158.886746260294;28;M;1.0
52120;34158.70112902392;28;M;3.0
52413;34158.5655384985;32;F;2.0
22548;34158.30554809997;22;M;3.0
77931;34158.14136411514;33;F;2.0
67149;34157.60391240976;37;F;1.0
57674;34157.26054840431;32;F;1.0
9875;34156.966738998366;35;F;2.0
93151;34156.55494202058;36;M;1.0
96082;34156.37395381765;39;F;2.0
36869;34156.35714214711;20;M;0.0
79580;34155.84996227078;36;F;2.0
91803;34155.83856151634;31;F;2.0
97288;34155.76568510173;30;M;1.0
22873;34155.74245626388;19;M;2.0
27697;34155.5782219407;31;M;2.0
78253;34155.47185361163;34;F;3.0
69106;34155.389714810066;38;M;1.0
87340;34155.37036430447;32;F;1.0
41430;34155.17648162485;36;F;2.0
21626;34154.78339151792;39;M;1.0
68803;81935.64900479949;40;F;3.0
65767;34154.4112026608;18;F;2.0
94617;34153.79885062753;19;M;2.0
99815;34153.45570042974;20;F;2.0
77431;34152.768724424386;39;M;2.0
9141;34152.737075036406;28;F;1.0
6161;34152.49150666542;24;M;3.0
81394;34152.173348057775;27;F;0.0
18345;34151.67400678809;35;F;0.0
32305;34151.4330287668;22;M;3.0
81540;34151.419040363675;37;F;1.0
97452;34151.39566835079;25;F;1.0
8244;34150.84648983911;38;M;2.0
31243;34150.065256303664;26;F;2.0
17252;34149.163938614656;18;M;1.0
37952;34149.077499459534;21;M;1.0
87969;34148.963274790316;32;F;2.0
93455;34147.78674835663;32;M;2.0
37309;34147.71136789485;33;M;1.0
22972;34147.057653130076;33;F;2.0
42937;34146.50560793138;33;F;3.0
53798;34146.44991394124;19;F;1.0
13920;34146.10365437185;38;F;2.0
80814;34145.97864097735;31;M;2.0
45624;34145.968586452014;38;M;2.0
47593;34145.81813495367;34;M;3.0
69088;34145.43124161024;24;F;2.0
96367;34145.181542311504;35;M;2.0
17337;34145.06736837431;31;F;1.0
93303;34144.867893729584;35;M;0.0
70801;34144.604670954606;25;M;2.0
17177;34144.312365651815;25;M;2.0
73246;34144.131484970785;25;F;3.0
34241;34144.08502262363;29;M;2.0
66669;34143.54191511745;35;M;1.0
45963;34143.44902086224;38;F;1.0
65792;34143.25155999022;23;M;2.0
36932;34143.24686682371;34;M;2.0
36809;34143.138487216565;36;M;0.0
48577;34142.89509508812;32;M;1.0
19223;34142.51917390553;31;M;2.0
87964;34140.94473954831;20;F;2.0
65109;34140.744160487884;33;M;3.0
86960;34140.51458351033;31;F;2.0
15394;34139.6091098661;20;M;2.0
72888;34139.59104795188;28;F;3.0
85296;34139.17227506215;33;F;1.0
25290;34138.57522377198;22;F;1.0
26151;34138.54725484051;26;M;2.0
16350;34137.76050180546;38;M;1.0
90382;34136.58538918762;25;F;2.0
26965;34136.44158130374;36;M;2.0
69833;34136.01916878958;35;F;2.0
82300;34135.25557367215;21;F;1.0
22997;34135.10717317207;38;M;2.0
47889;34134.46084782494;31;M;2.0
19259;34133.93685185195;35;M;2.0
91296;34133.87795378977;23;F;3.0
80455;34133.23268669007;38;F;2.0
9288;34133.043662635915;23;F;2.0
43955;34132.93416090566;27;M;2.0
57929;34132.696904861965;26;F;1.0
75240;34132.68140994819;22;M;3.0
74741;34132.333820352316;33;M;2.0
43077;34131.76224883883;26;M;1.0
43313;34131.63267426886;33;M;1.0
1452;34131.450583233076;35;F;2.0
25129;34131.40005707624;34;F;3.0
81269;34131.130220067505;24;F;2.0
83486;34130.61043789068;28;M;2.0
26196;34130.401045330625;30;F;2.0
92743;34129.60092230873;21;F;2.0
91320;34129.464574744445;23;M;1.0
85428;34129.341973694965;39;F;2.0
44742;34129.24430745064;36;F;1.0
24233;34129.08063217168;33;F;1.0
87918;34128.5534033076;22;M;1.0
10644;34127.5230251425;18;M;3.0
93584;34126.907457458256;31;F;2.0
27552;34126.87660589044;28;F;1.0
43035;34126.85019875421;26;F;1.0
2405;34126.5069578412;25;M;2.0
15123;34126.074227103774;35;M;1.0
66899;34126.00585641761;36;M;0.0
8220;34125.92753042826;39;M;2.0
45256;34125.82182301716;23;M;2.0
73330;34125.680423393715;26;M;0.0
79028;34125.5670148328;35;F;0.0
49541;34125.23496902593;21;F;2.0
63696;34125.142735242654;24;M;3.0
56756;34124.977369871565;23;M;2.0
75234;34124.06815479456;24;F;1.0
77096;34123.94891292644;35;F;1.0
80338;34123.91137505893;32;F;3.0
53183;34123.889938509885;33;M;1.0
36199;34122.994843587745;29;F;1.0
24559;34122.6057950929;20;F;2.0
53842;34122.027531412954;29;M;1.0
54419;34121.68965082861;33;F;2.0
81268;34121.65234622986;35;F;2.0
26900;34121.520179014486;20;M;2.0
55390;34121.509102448435;26;M;3.0
95880;34121.32758649121;38;M;2.0
73067;34121.04248303956;24;M;2.0
98089;34120.96830075914;23;F;2.0
92783;34120.60847636261;23;M;2.0
30899;34120.34485116713;37;F;1.0
57436;34120.25479755075;36;F;2.0
4929;34119.61543634609;22;M;2.0
13519;34119.32848260754;25;F;3.0
13791;34119.202695273365;26;M;1.0
53619;34118.84379385194;34;F;2.0
12953;34118.76851303346;33;F;2.0
20628;34118.47972882835;39;F;2.0
80169;34118.329528985734;38;M;2.0
2491;34117.995781870675;19;F;2.0
13026;34117.73957220769;32;F;2.0
50396;34117.68460522863;22;M;1.0
15243;34117.617922480465;28;M;2.0
90548;34117.43540121034;37;F;1.0
65804;34116.565823718935;24;M;1.0
35154;34116.419666374415;25;M;0.0
48327;34115.7814163503;32;M;3.0
18266;34115.6569512113;27;F;2.0
94697;34115.54642217328;30;F;1.0
22509;34114.888457308334;34;F;2.0
37432;34114.88094247357;32;F;3.0
94707;34114.81675877178;26;M;1.0
54752;34114.61285998379;32;M;2.0
73813;34114.43183002527;18;M;1.0
41056;34114.34543494249;34;M;2.0
1659;34114.226329605015;24;F;1.0
85706;34114.043439916306;22;F;3.0
65718;34113.87721019215;30;F;1.0
38253;34113.50572734125;34;M;2.0
59898;34113.341421511555;26;M;1.0
87368;34113.0594087859;23;M;2.0
9969;34112.85214843938;23;F;2.0
68539;34112.762978698556;29;F;2.0
68588;34112.64503515494;23;F;1.0
17154;34112.51616226864;39;M;2.0
84324;34112.17142698954;37;F;1.0
19260;34111.78097435195;38;M;2.0
81212;34111.33372183838;24;M;2.0
98128;34111.33066948549;20;F;2.0
1048;34111.233788377074;26;M;3.0
43135;34111.07402509699;24;F;2.0
36939;34110.80924872066;26;M;1.0
13790;34110.68362194513;22;F;2.0
2982;34110.424363712555;19;F;3.0
11;34109.994667134175;39;F;2.0
15518;34109.84887478102;34;F;1.0
67916;34109.69286971734;18;F;1.0
41684;34109.58421955086;24;M;0.0
50823;34109.35326163669;21;M;2.0
78796;34108.652414454664;25;F;1.0
51984;34108.64947904994;33;M;2.0
75653;34108.52190490747;20;M;2.0
2193;34108.217096388136;21;F;1.0
90711;34107.71318810882;20;M;2.0
13729;34106.81460478504;38;M;2.0
19001;34106.68108139525;21;M;2.0
80948;34106.5577668909;28;F;3.0
51218;34106.27894980608;18;F;1.0
29245;34106.23089288536;34;M;1.0
93086;34106.15949027313;37;F;3.0
37504;34105.54356248681;23;M;1.0
50286;34105.011830442134;35;F;2.0
79385;34104.88734444789;29;M;3.0
75412;34104.81571007014;26;F;1.0
72760;34104.51213890585;39;M;2.0
27219;34104.334909903984;35;F;2.0
62956;34103.19554488876;18;M;2.0
46422;34103.052950442405;24;M;1.0
51958;34102.81323130808;26;F;1.0
47812;34102.67581117651;18;M;3.0
19958;34102.53922214099;27;F;1.0
13681;34102.509351294364;25;F;2.0
45276;34102.24538960123;38;M;1.0
2659;34102.21742196712;36;M;1.0
44399;34101.4488372902;28;M;1.0
39549;34100.92194428544;38;F;3.0
93060;34100.92073978488;27;F;2.0
89383;34100.587242608264;35;F;1.0
29651;34100.525494812166;20;F;2.0
67223;34100.171315888234;28;F;2.0
68347;34100.01589993209;19;M;1.0
30722;34099.96604866252;37;M;2.0
5087;34098.8226744348;32;M;2.0
59702;34098.79968317284;36;M;2.0
57712;34098.58131368297;21;F;1.0
20457;34098.238191126846;29;F;3.0
93982;34098.226187434615;21;M;2.0
97118;34098.171330770245;19;F;3.0
64530;93617.54163549622;40;M;3.0
11254;34097.72095258659;32;F;3.0
21284;34097.46300011044;35;F;1.0
99339;34097.39952824479;32;M;2.0
94421;34096.84418274736;33;M;3.0
83388;34096.552155799654;24;M;0.0
9776;34096.316865641726;34;F;3.0
32062;34096.25863398437;24;F;2.0
89229;34096.22314287058;30;M;2.0
60230;34095.684177489275;33;F;2.0
22655;34095.67716317489;26;F;1.0
85603;34094.735142853664;24;F;2.0
35361;34094.572070160786;37;M;2.0
92299;34094.407760302995;23;M;2.0
67926;34093.717951407634;26;F;1.0
80503;34093.53449155173;36;F;3.0
56454;34093.32896162154;28;F;1.0
59997;34093.104416837436;36;F;3.0
18486;34092.65510083912;35;M;3.0
4894;34092.549392518966;36;F;2.0
60130;34092.46243162721;26;F;2.0
84682;34092.41620188731;31;F;1.0
799;34091.68537858706;37;F;1.0
1862;34091.314948238854;29;M;2.0
55094;34091.25913038901;22;F;2.0
20659;34091.133786107384;20;F;2.0
31640;34090.15090854959;25;F;2.0
45573;34090.07515018387;30;M;2.0
40075;34088.07762043999;21;M;2.0
8025;34087.58511071154;26;M;2.0
36298;34086.795319746714;32;F;2.0
54693;34086.59566407308;24;M;2.0
63272;34086.16300779107;21;M;2.0
97405;34085.93311632329;37;M;1.0
95189;34085.47594349063;23;M;1.0
70904;34085.15999758888;33;M;1.0
61837;34084.99054843406;22;F;1.0
26421;34084.81132979759;39;F;2.0
83849;34084.6523092153;24;F;2.0
5028;34084.19366931066;24;M;2.0
18293;34083.081477988366;33;M;2.0
4900;34082.5167865589;32;F;3.0
80526;34082.30171177904;33;M;1.0
11417;34082.148847628065;39;F;1.0
21226;34082.124908083504;29;M;3.0
3693;34081.95620835903;22;F;1.0
57154;34081.88733187821;33;M;0.0
25706;95634.16635824936;46;M;3.0
41183;34081.106611595314;29;F;2.0
35638;34080.96250340502;36;F;3.0
6223;34080.68883576945;35;F;2.0
56813;34080.48994843223;24;F;1.0
44761;34079.26933711866;20;M;1.0
66004;34078.72788016529;31;M;0.0
26572;34078.44889178006;34;F;2.0
28989;34078.180083034546;35;M;2.0
79206;34078.13728015898;24;F;3.0
57498;34077.943497734595;38;F;1.0
46795;34077.55278353932;31;F;2.0
90223;34077.38147649526;24;M;1.0
55826;34077.34678407081;26;F;1.0
53316;34076.399946047255;24;M;1.0
54025;34076.262512339476;19;F;3.0
53155;34076.19977410503;33;M;1.0
66897;34075.909326997644;28;M;3.0
69513;34075.816012758725;33;F;2.0
36059;34075.113849730384;22;F;2.0
9702;34075.087507387805;36;M;1.0
32345;34074.31203639637;31;F;1.0
25692;34073.66402499904;22;F;2.0
72264;34073.147379804504;28;F;1.0
71971;34073.002404725965;37;M;1.0
13342;34072.64461248489;19;M;2.0
24094;34072.07317364024;25;F;2.0
2014;34071.55104474835;19;F;1.0
90860;34071.29281363637;25;M;1.0
57575;34071.250653108524;22;F;3.0
19602;34070.73714470721;39;M;2.0
65302;34070.534724806064;23;M;1.0
93595;34070.531959055705;25;F;3.0
34759;34070.380492339325;32;M;2.0
50160;34070.063483673395;30;F;1.0
25474;34069.60370748358;24;M;2.0
79591;34069.356121777164;18;F;2.0
6435;34069.04525866329;33;F;1.0
34880;34068.74150682661;36;M;1.0
89153;34068.680660396516;34;M;1.0
62421;34068.669679424434;19;M;2.0
9624;34068.49832380481;33;F;2.0
37578;34068.16602258727;36;F;1.0
76257;34067.13408080121;18;F;1.0
76768;34066.77141198689;19;F;2.0
11190;34065.819167460955;20;F;2.0
48507;34064.96752396168;23;M;2.0
47334;34064.90017996468;26;F;1.0
79138;34064.8233403724;25;M;2.0
10031;34064.550005401594;33;M;1.0
9877;34064.35841406071;35;M;2.0
18855;34064.35113996868;21;F;1.0
32577;34064.0345967642;20;M;1.0
18466;34063.80502683716;27;M;2.0
54529;34063.783387222036;29;M;2.0
32259;34063.46552982732;39;M;2.0
13672;34063.32977156862;38;M;1.0
67076;34062.447613099335;22;F;0.0
67185;34062.42236645405;22;F;1.0
71906;34061.80396457066;30;M;0.0
90753;34061.79385849097;28;M;0.0
37435;34061.64276006175;30;F;1.0
27016;34061.45958963364;36;F;2.0
78541;34061.10649619961;32;M;2.0
24354;34061.01799896103;24;M;1.0
46061;34060.927475494966;34;M;1.0
85078;34060.9194382924;28;F;2.0
29017;34060.87244412283;36;M;2.0
30193;34060.63606931136;18;M;2.0
3234;34060.615678562586;33;F;3.0
36522;34060.434055236234;34;M;1.0
60474;34060.09562077425;26;F;2.0
21220;34059.588549219836;35;F;2.0
34817;34059.380504156885;33;M;2.0
9169;34059.189050696354;38;F;1.0
66229;34058.972924549365;29;F;3.0
20931;34058.50445544612;38;M;1.0
80231;34058.43727923061;35;M;1.0
37177;34058.07650984617;25;M;1.0
14453;34057.89368010439;37;M;2.0
80971;34056.964566746894;30;F;2.0
47747;34056.473390998566;34;M;2.0
25173;34056.40864074955;22;F;3.0
17843;34056.389189289024;18;F;2.0
11061;34056.29069258066;38;F;2.0
75745;34056.02853535788;22;M;0.0
6407;34055.175112651785;39;M;1.0
74937;34054.668067536986;34;F;1.0
64040;34054.491418764956;34;M;1.0
46201;34054.361688471734;32;M;1.0
3363;34054.31525349593;38;M;1.0
87490;34054.082354910395;33;F;2.0
88683;34053.92140097981;18;F;2.0
76962;34053.83249563275;28;F;3.0
12169;34053.667122162915;20;M;1.0
20208;34053.556129501754;34;M;1.0
16203;34053.254377333506;33;F;0.0
96995;34052.73620616608;19;M;0.0
73514;34052.641119066575;31;M;3.0
19579;34051.43696991074;33;F;
68773;34050.03561659353;30;M;2.0
15828;34048.97845043806;32;M;1.0
99975;34048.602417739814;38;M;1.0
99511;34048.44199594408;19;F;3.0
63771;34048.37521419413;22;M;1.0
46266;34048.340816428965;21;M;1.0
89495;34048.15810799581;21;F;2.0
45453;34047.93096826983;30;F;2.0
43071;34047.623931120754;33;F;2.0
81850;34047.57764330644;24;F;3.0
41459;34047.52579207861;32;M;2.0
78670;34047.2856993381;31;F;2.0
97825;34046.93796353653;30;F;2.0
91064;34045.769353877906;18;F;2.0
71410;34045.7133189101;25;F;1.0
15151;34045.248370345704;34;F;2.0
68082;34045.08780333263;24;F;2.0
74350;34044.21700935013;18;F;2.0
47157;34044.09301950372;29;M;0.0
21423;34043.25812863798;32;M;1.0
16170;34043.23988719069;27;M;1.0
61673;34043.09230276498;30;F;1.0
36461;34042.80687327422;27;F;2.0
60290;34042.3622640358;32;F;1.0
34281;34041.888737490954;38;F;1.0
59364;34041.836333321866;38;M;1.0
92824;34041.63035684325;24;M;2.0
77800;34041.60435396946;30;F;2.0
83801;34041.01691827872;21;F;2.0
37235;34040.83735715036;31;M;1.0
6764;34040.512607751225;22;M;2.0
13195;34040.36770720575;22;F;2.0
94339;34039.03308524266;27;F;2.0
5696;34038.608932699295;28;M;2.0
2906;34038.273237625806;35;F;2.0
5042;34038.09676471834;37;M;2.0
72880;34038.0238802598;31;M;0.0
25074;34037.981015809375;30;F;2.0
61989;34037.59587290896;28;F;2.0
99486;34037.221453574326;37;F;2.0
50129;34037.185349453604;32;M;1.0
88326;34036.76217335014;35;M;2.0
79442;34036.273764379635;20;M;2.0
67429;34036.157050673224;18;M;1.0
76170;34035.932808561214;29;M;2.0
35892;34035.87600753208;21;F;2.0
52409;34035.87004519425;38;F;1.0
59519;34035.26080961267;28;F;1.0
76259;34035.15476361858;20;M;1.0
88799;34035.150225295896;35;F;3.0
74882;34034.959201698635;35;F;2.0
10485;34034.95641958212;20;M;2.0
5828;34034.78082647502;31;F;2.0
42614;34034.60846958775;29;F;3.0
4719;34034.51618060036;25;M;1.0
68721;34033.82374990019;32;F;1.0
24080;34033.74394939528;33;F;1.0
83727;34033.35780994487;19;M;1.0
29567;34032.35503034502;36;F;2.0
69617;34032.15613039324;39;M;2.0
61082;34032.07593021872;39;F;2.0
43828;34031.4147685503;32;M;1.0
28138;34031.1631917083;19;F;3.0
51036;34031.09928343519;20;F;2.0
